OccurrenceID,GUID,Herbarium,Collection,Dataset,Accession,Catalog,Barcode,Other Catalog Numbers,Information Withheld,Basis of Record,Family,Accepted Name,Scientific Name,Notho Genus,Genus,Notho Species,Specific Epithet,Specific Authors,Infraspecific Rank,Notho Infraspecies,Infraspecific Epithet,Infraspecific Authors,Hybrid Symbol,2nd Notho Genus,2nd Genus,2nd Notho Species,2nd Specific Epithet,2nd Specific Authors,2nd Infraspecific Rank,2nd Notho Infraspecies,2nd Infraspecific Epithet,2nd Infraspecific Authors,Cultivar,Name Qualifier,Qualifier Position,Type Specimen?,Type Status,Specimen Notes,Phenology,Origin,Cultivated?,Imaged?,Site Number,Collector,Collector Number,Other Collectors,Day Collected,Month Collected,Year Collected,Verbatim Collection Date,Country,State or Province,County,Locality,Site Description,Verbatim Elevation,Minimum Elevation in Meters,Maximum Elevation in Meters,Verbatim Coordinates,Decimal Latitude,Decimal Longitude,Valid LatLng,Geodetic Datum,Coordinate Uncertainty in Meters,Georeferenced By,Georeference Sources,Georeference Remarks,,,,,,,,,,,,,,,
3569925,4017119a-6465-4745-8fd4-df7ed68661ca,WTU,Vascular Plants,,457121,,WTU-V-109744,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Oreocarya thompsonii,,Oreocarya,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"White flowers; hispid hairs; rare, on S facing slopes. Flowers fully open.",Flowers,Native,N,Y,,Nick Gjording,23-74,"Erik Ertsgaard, Inthone Chao",12,7,2023,,U.S.A.,Washington,Kittitas,Okanogan-Wenatchee National Forest.  Iron Peak summit area.,"Rocky and gravelly ridgeline with moderately developed soils.  Phlox hendersonii; Eriogonum umbellatum, and Eriogonum pyrolifolium common.",6502 ft.,1982,,"47.41538° N,  120.90094° W",47.41538,-120.90094,Y,WGS 84,17,,GPS,,,,,,,,,,,,,,,,
3552276,b8c34ed2-cd77-4d09-b2b3-30dbfc1931e8,WTU,Vascular Plants,,428545,,WTU-V-084357,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Oreocarya thompsonii,,Oreocarya,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Locally abundant in saddle and along ridgeline; corollas white; foliage silvery-grey.,Flowers,Native,N,Y,,Brielle Cañares,22-52,"Sophia Ronan, David Giblin",20,7,2022,,U.S.A.,Washington,Kittitas,Wenatchee National Forest. Bean Creek Basin. Judi's Peak.,"Summit area and 50 m radius in all direction on N-facing slope; 50 m along E-W ridgeline; common species Sabulina nuttalii, Heuchera cylindrica, Elymus elmoides and Aspidotis densa; rock substrate apparently ultramafic.",1970 m.,1970,,"47.41136° N,  120.8701° W",47.41136,-120.8701,Y,WGS 84,300,David Giblin,Digital Map,,,,,,,,,,,,,,,,
3553043,0a26532b-5cca-4ee6-9eb4-8acad947a97f,WTU,Vascular Plants,,430330,,WTU-V-087524,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Oreocarya thompsonii,,Oreocarya,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Locally common on eastern ridge line; corollas white. ,Flowers,Native,N,Y,,Brielle Cañares,22-17,"Samantha Lieberman, Sophia Ronan, David Giblin",29,6,2022,,U.S.A.,Washington,Kittitas,Okanogan-Wenatchee National Forest. Alpine Lakes Wilderness. Bean Peak from saddle east of peak to summit area and along ridge just north of peak; southwest ridge inaccessible and mostly bare rock.,"Mix of serpentine and ultramafic rock with Polystichum lemmonii, Elymus elymoides, Polemonium pulcherrimum and Pinus albicaulis common; soil generally poorly developed. ",2041 m.,2041,,"47.42053° N,  120.86153° W",47.42053,-120.86153,Y,WGS 84,300,,Digital map,,,,,,,,,,,,,,,,
3498782,e13eef95-8211-485d-acfa-dbc7e7fc9c42,WTU,Vascular Plants,,425710,,WTU-V-070587,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"White corolla, silvery leaves.",Flowers,Native,N,Y,,Ava Kloss-Schmidt,21-75,"David Giblin, Leo Linder",6,7,2021,,U.S.A.,Washington,Kittitas,"Okanagon-Wenatche National Forest, Earl Peak.","Exposed ridge line and summit area with mixed geology: potentilla tweedy, erigeron compositus, polystichum sp., white bark pine.",2143 m.,2143,,"47.40994° N,  120.64286° W",47.409564,-120.843697,Y,WGS 84,100,Jim Duemmel,GeoLocate,,,,,,,,,,,,,,,,
4161645,c31ee49c-d7ce-4a91-916b-3393c0c74dd2,WS,,,,401456,,WS011617,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Oreocarya thompsonii,,Oreocarya,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Synonym = Cryptantha thompsonii; Flowers white. Nutlets rough on dorsal side, large open scar on ventral side. Local on lower slopes and amid serpentine rubble in old roadbed. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=31404137.",Flowering & Fruiting,,N,N,,Walter Fertig,34573,,24,6,2020,,United States,Washington,Chelan,"East Cascades Ecoregion: Wenatchee Mountains, ridge ca 2 air miles NW of Tip Top, ca 1 mile E of US Hwy 97 and Peshastin Creek, ca 14 air miles W of Wenatchee. T23N R18E S30 NE4 SW4 NW4.","Serpentine ridgetop with scattered Pinus ponderosa, Elymus spicatus, Lomatium thompsonii,Eriogonum compositum var. lancifolium, E. umbellatum var. hypoleium, Balsamorhiza careyana, and Aspidotis densa.",3280 ft,1000,,,47.461159,-120.644238,Y,WGS84,,,,,,,,,,,,,,,,,,,
4168633,83e44e68-d490-474c-8b20-50b51abcaf21,WS,,,,405524,,WS024056,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Oreocarya thompsonii,,Oreocarya,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Synonym = Cryptantha thompsonii; Flowers white. Nutlets rough on dorsal side, large open scar on ventral side. Local on lower slopes and amid serpentine rubble in old roadbed. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=32515743.",Flowering & Fruiting,,N,Y,,Walter Fertig,34573,,24,6,2020,,United States,Washington,Chelan,"East Cascades Ecoregion: Wenatchee Mountains, ridge ca 2 air miles NW of Tip Top, ca 1 mile E of US Hwy 97 and Peshastin Creek, ca 14 air miles W of Wenatchee. T23N R18E S30 NE4 SW4 NW4.","Serpentine ridgetop with scattered Pinus ponderosa, Elymus spicatus, Lomatium thompsonii,Eriogonum compositum var. lancifolium, E. umbellatum var. hypoleium, Balsamorhiza careyana, and Aspidotis densa.",3280 ft,1000,,,47.461159,-120.644238,Y,WGS84,,,,,,,,,,,,,,,,,,,
3258889,a4c57bf5-5e2d-4e23-8e4a-4a97241b2cfa,CIC,Vascular Plants,,54482,,,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Oreocarya thompsonii,,Oreocarya,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,,,N,Y,,D. H. Mansfield,19104,M. Darrach,11,6,2019,,U.S.A.,Washington,Kittitas,3.9 miles up Old Blewett Pass Hwy from Hwy 97 south of Blewett Pass,"On basaltic roadcut with Penstemon fruticosus, Purshia tridentata and Ipomopsis aggregata.",4115 ft.,1255,,"47.34787° N,  120.67449° W",47.34787,-120.67449,Y,WGS 84,,,Field Notes,,,,,,,,,,,,,,,,
4163330,f36ad712-65f7-4206-990a-5cdf854b8d36,WS,,,,402299,,WS015733,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Perennial, with many stems per plant. Scattered, ca 200 plants on slope. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=31644734.",Flowering & Fruiting,,N,Y,,Walter Fertig,33884,,26,6,2019,,United States,Washington,Chelan,"East Cascades: Wenatchee Mountains, cliffs along FS Road 7201 on ridge 2 miles NW of Tip Top, 0.75 miles E of US Hwy 97, 13.5 miles west of Wenatchee. T23N R18E S30 SE4 SW4 NW4.","South-facing talus and gravel slopes below serpentine bedrock. Veg cover 5-10%. Dominated by Eriogonum compositum var. lancifolium, Eriogonum umbellatum var. hypoleium, Lomatium thompsonii, scattered Prunus, Purshia tridentata, and Phacelia hastata. Penstemon eriantherus var. whitedii, Aspidotis densa, Douglasia nivalis, Mentzelia laevicaulis.",3400 ft,1036,,,47.461033,-120.64505,Y,,,,,,,,,,,,,,,,,,,,
185476,4d2d87d5-92c1-4878-88bc-7c577ef8d3bd,WTU,Vascular Plants,,389959,,WTU-V-081088,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Locally common on dry, open slope; perennial; cespitose.",Flowers,Native,N,Y,,David Giblin,4185,Julia Monahan,17,6,2012,,U.S.A.,Washington,Kittitas,"Iron Creek Trail, approximately 1.0 kilometers from trailhead.",Southeast-facing gravelly slope and nearby ephemeral creek drainage.,3985 ft.,1215,,"47.3583° N,  120.7181° W",47.3583,-120.7181,Y,WGS 84,500,,Digital map,,,,,,,,,,,,,,,,
4135939,1572944f-cc38-49a1-8bc6-f66db7af6add,WS,,,,383920,,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30922187.,,,N,N,,Alexander J. Wright,51,,29,6,2008,6/29/08,United States,Washington,Kittitas,Navaho (sic) Pass.,"Reddish rock, facing S.",,,,,47.4206,-120.8184,Y,,,,,,,,,,,,,,,,,,,,
166583,6683493f-e826-4604-ac86-7b6881c0073a,WTU,Vascular Plants,,371078,,WTU-V-081095,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Flowers white. Uncommon. Roadside cut bank.,Flowers,Native,N,Y,,Robert Goff,Jun-70,,8,7,2006,,U.S.A.,Washington,Kittitas,Blewett Pass.,"On crest. Dry rocky soil. Slope gentle to 30 degree. Open forest, pine/fir. Associated plants; Pinus contorta, Pachystima myrsinites, Arctostaphylos nevadensis, Spiraea betulifolia.",4217 ft.,1286,,"47° 20.914' N,  120° 40.971' W",47.347869,-120.672979,Y,WGS 84,1000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
166595,bea1657c-1df4-441f-91c1-ce2176b47cc2,WTU,Vascular Plants,,371541,,WTU-V-081096,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Erect perennial, occasional, white flowers with yellow tube.",Flowers,Native,N,Y,,Valerie Soza,1886,"Sheila Olmstead, Keri Cardon, Richard G. Olmstead, Maria Gerace, Ryan Miller, Linda Brooking, Cole Brooking",7,7,2006,,U.S.A.,Washington,Kittitas,"Beverly Creek Trail, east of junction with Iron Mountain Trail.","Steep east southeast facing gravelly, sunny open slope. Abies lasiocarpa forest.",5313 ft.,1620,,"47° 25.28' N,  120° 54.01' W",47.421333,-120.900167,Y,,500,,,,,,,,,,,,,,,,,,
166624,b0138acb-a492-44e7-8485-52a118518496,WTU,Vascular Plants,,371048,,WTU-V-081097,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Corolla white, 8 millimeters diameter; stems in tufts; locally common.",Flowers,Native,N,Y,,Ben Legler,3464,"Ryan Miller, Alan Yen, Monohan,, Julie Monohan",9,7,2006,,U.S.A.,Washington,Kittitas,"Ingalls Lake Trail 1390. 1/8 mile north of junction with Longs Pass Trail, in National Forest Teanaway River drainage.","Dry west-facing loose rocky soil. Metamorphic rock with Anemone multifidum, Lupinus, Arctostaphylos nevadensis, scattered conifers.",5470 ft.,1668,,"47° 26.776' N,  120° 55.857' W",47.446267,-120.93095,Y,WGS 84,9,,,,,,,,,,,,,,,,,,
4130754,3af9e7c9-4742-418e-a927-1f2c5979fe92,WS,,,,376509,,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Datum: WGS 84 +/- 8.5 meters. Corolla white, 8 millimeters diameter; stems in tufts; locally common. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30916886.",,,N,N,,Ben Legler; Ryan Miller,3464,"Alan Yen, Julie Monohan",6,7,2006,7/6/06,United States,Washington,Kittitas,"Ingalls Lake Trail 1390. 1/8 mile north of junction with Longs Pass Trail, in National Forest Teanaway River drainage.","Dry west facing loose rocky soil. Metamorphic rock with scattered conifers. Associated taxa: Anemone multifidum, Lupinus, Arctostaphylos nevadensis.",,,,,47.446267,-120.93095,Y,,,,,,,,,,,,,,,,,,,,
4131690,69bad57a-6af9-435c-a800-60fdd1a28959,WS,,,,379962,,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Flowers white. Uncommon. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30917845.,flowering,,N,N,,Robert Goff,Jun-70,,8,7,2006,7/8/06,United States,Washington,Kittitas,Blewett Pass.,"On crest. Dry rocky soil. Slope gentle to 30 degree. Open forest, pine/fir; roadside cut bank. Associated taxa: Pinus contorta, Pachystima myrsinites, Arctostaphylos nevadensis, Spiraea betulifolia.",,,,,47.348567,-120.68285,Y,,,,,,,,,,,,,,,,,,,,
4133095,4e4d5d67-9d52-41f0-9b34-4e3d5557f803,WS,,,,376858,,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Erect perennial, occasional, white flowers with yellow tube. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30919273.",,,N,N,,Valerie Soza; Sheila Olmstead,1886,"Keri Cardon, Richard G. Olmstead, Maria Gerace, Ryan Miller, Linda Brooking, Cole Brooking",7,7,2006,7/7/06,United States,Washington,Kittitas,"Beverly Creek Trail, east of junction with Iron Mountain Trail.","Steep east southeast facing gravelly, sunny open slope. Abies lasiocarpa forest.",,,,,47.421333,-120.900167,Y,,,,,,,,,,,,,,,,,,,,
114148,06fd8ef8-11e9-4c27-ba06-a5beefbe9af1,WTU,Vascular Plants,,384083,,WTU-V-060496,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,"Corolla white, 8-11 mm across, with yellow center; stems in robust clumps, on scree and rock slope above road; locally common.",Flowers,Native,N,Y,,Ben Legler,2770,,11,6,2005,,U.S.A.,Washington,Kittitas,Along FS Road 9715 0.1 mile west of Blewett Pass.,"Dry open south-facing slope above road in dry conifer forest; loose scree, sparsely vegetated.",4080 ft.,1244,,47° 20' 52 N,"  120° 40' 26"" W""",47.347778,-120.673889,Y,NAD 27,,,,,,,,,,,,,,,,,,
3109289,cb40c194-b09a-413f-b0eb-0ceed51a64f2,WTU,Vascular Plants,,407304,,WTU-V-020455,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,?,an,N,,,Flowers and Fruits,Native,N,Y,,Clayton Haberman,s.n.,,30,6,2001,,U.S.A.,Washington,Lincoln,Lake Roosevelt.,Sandy shore.,,,,,48.122913,-118.228761,N,WGS 84,3143,Maria Yousoufian,Digital Map,,,,,,,,,,,,,,,,
22734,85ff03e4-c186-4ee3-80c7-cd3a422b406b,WTU,Vascular Plants,,349939,,WTU-V-060499,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,Richard G. Olmstead,00-53,,4,7,2000,,U.S.A.,Washington,Kittitas,"Wenatchee National Forest. Beverly Creek headwaters, North Fork Teanaway River, between the Beverly creek/Turnpike creek pass and Iron Mt. gap.",On barren south facing shale scree slope.,,,,T22N R15E S1,47.419573,-120.896989,Y,WGS 84,546,Richard Olmstead,Digital Map,,,,,,,,,,,,,,,,
14947,0c85360a-2f49-495c-a73b-6c606e75a4d9,WTU,Vascular Plants,,332657,,WTU-V-060491,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers & Fruits,Native,N,Y,,Maxine Hagen,s.n.,,15,5,1981,,U.S.A.,Washington,Chelan,"Tip Top, ca. 13 miles west of Wenatchee.",,,,,,47.44032,-120.60854,Y,WGS84,700,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
1723969,29a41602-b206-4c62-9dcf-d681a587a792,WWB,Vascular Plants,,7644,,,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,R. J. Taylor,1075,,21,5,1966,,U.S.A.,Washington,Douglas,Near Orondo.,"Dry, sandy roadside.",,,,,,,,,,,,,,,,,,,,,,,,,,,
14948,63c8afaa-0639-40ef-8807-09f97d33e0c7,WTU,Vascular Plants,,313381,,WTU-V-060488,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Douglas fir type. n = 12.,Flowers & Fruits,Native,N,Y,,A. R. Kruckeberg,5784,,6,7,1964,,U.S.A.,Washington,Kittitas,"Above DeRoux Forest Camp, North Fork Teanaway River.",Barren serpentine talus.,,,,,47.417911,-120.93822,Y,WGS 84,1000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
125723,08b58afc-0e6c-4ec4-994a-89ba12fb3e1d,WTU,Vascular Plants,,313385,,WTU-V-060486,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,N=12.,Fertile,Native,N,Y,,A. R. Kruckeberg,5768,,10,5,1964,,U.S.A.,Washington,Chelan,"Above Peshastin Creek, near Sheep Mountain, just above Highway 97.",Serpentine slope.,,,,,47.51067,-120.631329,Y,WGS84,1000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
126080,662644f0-f5b6-4033-9b29-114fbc25a8c8,WTU,Vascular Plants,,218051,,WTU-V-081094,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,A. R. Kruckeberg,5291,,20,7,1961,,U.S.A.,Washington,Chelan,"Upper slope of Three Brothers Peak, just below lookout, on trail to Etienne Creek. [Place name updated due to harmful language].","On talus of southeast-facing upper slope. Whitebark pine (krummholz"") forest type", serpentine, but with admixture of sadstone," gabbroic rock.""",,,,,47.43891,-120.74198,Y,WGS84,,,,,,,,,,,,,,,,
125630,935834b5-d776-4783-a31e-fa7a809b698a,WTU,Vascular Plants,,218050,,WTU-V-060493,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,A. R. Kruckeberg,5140,,30,7,1960,,U.S.A.,Washington,Chelan,Between Beverley-Turnpike divide and Iron Peak-Teanaway divide.,Steep treeless-shrubless east-southeast-facing talus of shale.,,,,,47.42283,-120.900738,N,WGS 84,800,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
125634,d73c3c02-2f9e-426c-a4ce-4e5e8915e82c,WTU,Vascular Plants,,219020,,WTU-V-060490,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,A. R. Kruckeberg,5078,,10,7,1960,,U.S.A.,Washington,Kittitas,"High ridge between Standup and Bean Creeks, surmounted by Earl Peak. North Fork Teanaway River drainage.","High ridge, on serpentine-peridotite parent material.",,,,,47.394858,-120.875159,Y,WGS 84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
125724,88ccdc5e-4512-48bd-b597-1eb6f366d035,WTU,Vascular Plants,,217580,,WTU-V-060495,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,A. R. Kruckeberg,5009,,23,6,1960,,U.S.A.,Washington,Kittitas,Along trail to Koppen Park via Johnson Creek; slope extends to ridge overlooking north Fork of Teanaway River. Along Koppen Mountain ridge.,"Steep south-facing slope, sandstone parent material supporting open herb and shrub cover, especially Arctostaphylos nevadensis and Pachystima, near summit of talus slope.",5000 ft.,1524,,T22N R15E S14 SW corner,47.391863,-120.932977,Y,WGS 84,600,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
125714,2125f4c9-ace9-4136-af9b-7a5165923003,WTU,Vascular Plants,,154275,,WTU-V-060482,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,A. R. Kruckeberg,2750,,14,7,1951,,U.S.A.,Washington,Chelan,"Above King Creek, Blewett Pass Area, Wenatchee Mountains, along Etienne Creek. [Place name updated due to harmful language].","Barren serpentine slopes, with scattered ponderosa pine and Douglas fir.",,,,,47.33556,-120.57778,Y,WGS84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
126089,63c92fd3-60b7-47cd-a367-c421d6e841c4,WTU,Vascular Plants,,144849,,WTU-V-081090,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,s.n.,,,8,1951,,U.S.A.,Washington,Chelan,"Betweeen Fourth Creek and Hardscrabble Creek, Wenatchee Mountains.",In rocky scree below the toothlike projection on high ridge.,6000 ft.,1829,,,47.441743,-120.838854,Y,WGS84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
4082545,9487b5bf-6f29-4138-a611-1c10c2fec3ed,WS,,,,213186,,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30867548.,flowering,,N,N,,A.R. Kruckeberg,2750,,14,7,1951,7/14/51,United States,Washington,Chelan,"Above King Creek, Blewett Pass Area, Wenatchee Mountains, along [Etienne] Creek.",Barren serpentine slopes with scattered ponderosa pine and douglas fir.,,,,,47.403268,-120.684426,Y,WGS84,,,,,,,,,,,,,,,,,,,
4247308,{529547B5-D4AF-44BD-9111-128A8918C5FE},OSC,V,,,,,OSC85066,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1002737.,,,N,N,,Arthur R. Kruckeberg,2750,A.R. Kruckeberg,14,7,1951,,United States,Washington,Chelan,"Above King Creek, Blewett Pass area, Wenatchee Mts.; along Nigger Creek.",Barren serpentine slopes.,,,,,,,,,,,,,,,,,,,,,,,,,,,
125726,9cc99f3e-91b2-4d19-acc3-71e8c5c6d006,WTU,Vascular Plants,,144837,,WTU-V-060494,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,s.n.,,,8,1950,,U.S.A.,Washington,Kittitas,At the head of Beverly Creek.,"On high ridge, in slick and slide serpentine. Exact type locality where I first collected it in 1930.",5500 ft.,1677,,,47.372454,-120.877017,Y,WGS 84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
134011,3f3d7a8a-e624-4193-baa2-3e82188edd0b,WTU,Vascular Plants,,362771,,WTU-V-060489,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,A. R. Kruckeberg,2668,,10,8,1950,,U.S.A.,Washington,Kittitas,"Between Beaverly-Turnpike Trail and Iron Peak Trail, Wenatchee Mountains. [Label says Chelan County, but description appears to be in Kittitas].",On rocky (metamorphic) ridges.,,,,,47.415131,-120.897625,Y,WGS 84,10000,David Giblin,Digital Map,,,,,,,,,,,,,,,,
126087,18d71fb5-b65b-42ca-84c9-c54e33b0ecf6,WTU,Vascular Plants,,45703,,WTU-V-081092,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,C. L. Hitchcock,3575,"Roland V. Rethke, R. Van Raadshooven",12,6,1938,,U.S.A.,Washington,Kittitas,Above Liberty.,"Dry, open, serpentine knoll.",,,,,47.25389,-120.66417,Y,WGS 84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
125629,06e56f8b-b3af-438a-9793-d8fcb1fcd261,WTU,Vascular Plants,,33287,,WTU-V-060497,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,11780,,22,6,1935,,U.S.A.,Washington,Chelan,Stuart Ridge.,Sandy yellow pine slopes.,4000 ft.,1220,,,47.47024,-120.78503,Y,WGS84,13000,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
125721,72238685-88f2-466f-b4e9-95362b8accd5,WTU,Vascular Plants,,33769,,WTU-V-060487,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,11542,,18,5,1935,,U.S.A.,Washington,Kittitas,Near Liberty.,Open rocky ridge.,2500 ft.,762,,,47.25389,-120.66417,Y,WGS 84,5000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
125722,36a05a79-11f1-4811-9b56-c831730e8580,WTU,Vascular Plants,,1268JWT,,WTU-V-060498,,,PreservedSpecimen,Boraginaceae,Oreocarya thompsonii,Cryptantha thompsonii,,Cryptantha,,thompsonii,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,11542,,18,5,1935,,U.S.A.,Washington,Kittitas,Near Liberty.,Open rocky ridge.,3000 ft.,915,,,47.25389,-120.66417,Y,WGS 84,5000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
