scientific_name,datetime,description,place_guess,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,uncertainty,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated,OccurrenceID,GUID,Herbarium,Accession,Family,Specimen.Notes,Phenology,Collector,Day.Collected,Month.Collected,Year.Collected,State.or.Province,County,Locality,Site.Description,Verbatim.Coordinates,Valid.LatLng,Original.Geodetic.Datum,Georeferenced.By,Georeference.Sources,Georeference.Remarks,was_wgs84,FID,geometry
Androsace nivalis,2022-07-09 13:11:02 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,snow dwarf primrose,https://www.inaturalist.org/observations/125569546,https://inaturalist-open-data.s3.amazonaws.com/photos/212959805/medium.jpg,jareddodson,125569546,snow dwarf primrose,Plantae,1414075,1,0,2022-07-09 13:11:02-07:00,2022-07-09,2022-07-09 20:11:02 UTC,Pacific Time (US & Canada),4,4,,,false,,,3448676,,2022-07-10 07:05:14 UTC,2022-09-08 18:46:58 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9337466667, 47.4494133333)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3777811,ed0a1996-dfbb-4b2a-b888-1c4ef7409d9a,WTU,,Primulaceae,Scattered on north and east-facing slopes.,Flowers,Iris Dimpsey,1,7,2024,Washington,Kittitas,Okanogan-Wenatchee National Forest. Fortune Peak. Summit area from west to ridge leading to Ingalls Peak and north-facing rocky slope.,"Claytonia megarhiza, Polystichum lemmonii, Packera streptanthifolia, and Phlox diffusa common.","47.46264° N,  120.9531° W",Y,WGS84,,GPS,,TRUE,1,"c(-120.9531, 47.46264)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159805,9a82df94-d500-4605-8086-f6c0b75271c2,WS,,Primulaceae,Flowers bright pink. Plants sparse and scattered. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=31261951.,Flowering,Walter Fertig,19,6,2022,Washington,Kittitas,"East Cascades ecoregion: Wenatchee Mountains, west slope of Iron Mountain south of Iron Mountain Trail and north of Eldorado Creek, east of DeRoux Campground. T22N R15E S2 SW4 NW4 SE4 SW4.","Steep west and southwest-facing slope of serpentine talus and bedrock with scattered Pinus ponderosa, Pseudotsuga menziesii, and Pinus albicaulis. Veg cover 10-20% or less.",,Y,WGS84,Fertig,,,TRUE,1,"c(-120.928099, 47.42089)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118589,e749ebab-936e-4b6a-a590-1464a1808c35,WTU,216494,Primulaceae,,Flowers,A. R. Kruckeberg,10,7,1960,Washington,Kittitas,"Between Standup and Bean Creeks, surmounted by Earl Peak; North Fork Teanaway River drainage.",High ridge; on serpentine-peridotite parent material.,,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-120.847264, 47.405199)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118566,28c763b4-46b4-47d9-907c-be61ed891efc,WTU,156796,Primulaceae,,Flowers,A. R. Kruckeberg,24,6,1952,Washington,Kittitas,"About 1 mile below Scatter Creek, upper Cle Elum River.","On raw decomposing serpentine talus with scattered Tsuga Mertensiana-Douglas fir. Steep, open slope above unnamed Creek.",,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-121.044727, 47.482495)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118615,6a236755-036a-457b-a604-07603cd09e39,WTU,144847,Primulaceae,,Flowers,J. William Thompson,NA,8,1951,Washington,Chelan,"High ridge between Fourth and Hardscrabble Creeks, Wenatchee Mountains.",In rocky scree below the toothlike projection on.,,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-120.857094, 47.429451)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119030,66fee419-2234-453d-9668-03573cb465b0,WTU,76198,Primulaceae,,Flowers,C. L. Hitchcock,29,6,1942,Washington,Kittitas,"Fish Lake, 12 miles northeast of Salmon La Sac.",Open gravelly knoll.,,Y,WGS84,WTU Staff,GeoLocate,,TRUE,1,"c(-121.06729, 47.51513)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118595,0883763e-ee53-4677-b2f7-d708c0a443e5,WTU,322074,Primulaceae,"Flowering period: June, July.",Flowers,Frank B. Lenzie,29,7,1919,Washington,,Near Jolly Mountain Lookout Station. Wenatchee Forest.,"Dry decomposed. Carex, Mt. Bunch grass, Veronica, Casaiope.",,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-121.020415, 47.383708)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4163318,cd575c3b-57f2-489b-bd85-659f4ced3359,WS,,Primulaceae,Matted; herbage pubescent with stellate hairs. Uncommon. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=31644721.,Flowering & Fruiting,Walter Fertig,26,6,2019,Washington,Chelan,"East Cascades: Wenatchee Mountains, cliffs along FS Road 7201 on ridge 2 miles NW of Tip Top, 0.75 miles E of US Hwy 97, 13.5 miles west of Wenatchee. T23N R18E S30 SE4 SW4 NW4.","South-facing talus and gravel slopes below serpentine bedrock. Veg cover 5-10%. Dominated by Eriogonum compositum var. lancifolium, Eriogonum umbellatum var. hypoleium, Lomatium thompsonii, scattered Prunus, Purshia tridentata, and Phacelia hastata. Cryptantha thompsonii, Aspidotis densa, Douglasia nivalis, Mentzelia laevicaulis.",,Y,,,,,FALSE,1,"c(-120.64505, 47.461033)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158234,419f8bd2-1733-429b-8aa3-7035fb96cfce,WTU,371860,Primulaceae,Dark pink flowers. Perennial herb.,Flowers,Valerie Soza,7,7,2006,Washington,Kittitas,Beverly Creek Trail to Iron Peak. Pass behind Iron Peak.,Alpine area. Rocky dry soil. Ridgetop. Pinus albicaulis & Abies lasiocarpa forest.,"47° 25.296' N,  120° 54.363' W",Y,,,,,FALSE,1,"c(-120.90605, 47.4216)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4073316,a22c0de9-c15b-49c7-a86b-5e3ae72b3f8e,WS,,Primulaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30858112.,flowering and fruiting,Wm. A. Long,9,7,1947,Washington,Chelan,East side of Rat Creek Valley.,Dry sandy soil on exposed ledges.,,Y,,,,,FALSE,1,"c(-120.75417, 47.54833)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4118246,545628c5-6d13-4975-8aee-83d4d16e6f65,WS,,Primulaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30904097.,flowering and fruiting,J. Howard Stephen,15,4,1940,Washington,Chelan,Peshastin.,,,Y,,,,,FALSE,1,"c(-120.60278, 47.57083)"
Androsace nivalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4126848,975d859e-bca8-4d40-b9ff-d098eff7b1c2,WS,,Primulaceae,Flower deep magenta. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30912884.,flowering and fruiting,H. St. John,23,8,1925,Washington,Chelan,"Ingalls Peak, W pass.","On peridotite ledges, in thin soil.",,Y,,,,,FALSE,1,"c(-120.94528, 47.47361)"
Castilleja cryptantha,2024-08-01 09:38:00 -0700,,"Frozen Lake area, Mount Rainier National Park, Pierce County, Washington, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/247722217,https://inaturalist-open-data.s3.amazonaws.com/photos/442496963/medium.jpeg,peterzika,247722217,Obscure Indian Paintbrush,Plantae,160187,0,0,2024/08/01 9:38 AM,2024-08-01,2024-08-01 16:38:00 UTC,Pacific Time (US & Canada),24,24,,NA,false,,,1816805,Peter Zika,2024-10-17 04:37:46 UTC,2024-12-17 17:20:58 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6650611111, 46.9192305556)"
Castilleja cryptantha,2024-08-02 12:59:00 -0700,,"Pierce County, WA, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/233574161,https://inaturalist-open-data.s3.amazonaws.com/photos/415114248/medium.jpeg,jhorthos,233574161,Obscure Indian Paintbrush,Plantae,160187,1,0,2024/08/02 12:59 PM,2024-08-02,2024-08-02 19:59:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 21:10:11 UTC,2025-01-25 00:31:56 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6779472222, 46.9650027778)"
Castilleja cryptantha,2024-08-02 12:52:00 -0700,,"Pierce County, WA, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/233573425,https://inaturalist-open-data.s3.amazonaws.com/photos/415112606/medium.jpeg,jhorthos,233573425,Obscure Indian Paintbrush,Plantae,160187,1,0,2024/08/02 12:52 PM,2024-08-02,2024-08-02 19:52:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 21:05:42 UTC,2025-01-25 00:33:36 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6771611111, 46.9654583333)"
Castilleja cryptantha,2024-08-02 12:40:00 -0700,,"Pierce County, WA, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/233521088,https://inaturalist-open-data.s3.amazonaws.com/photos/415014300/medium.jpeg,jhorthos,233521088,Obscure Indian Paintbrush,Plantae,160187,1,0,2024/08/02 12:40 PM,2024-08-02,2024-08-02 19:40:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 17:00:02 UTC,2025-01-25 00:33:57 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6745, 46.9668777778)"
Castilleja cryptantha,2024-08-02 12:39:00 -0700,,"Pierce County, WA, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/233514708,https://inaturalist-open-data.s3.amazonaws.com/photos/415003197/medium.jpeg,jhorthos,233514708,Obscure Indian Paintbrush,Plantae,160187,1,0,2024/08/02 12:39 PM,2024-08-02,2024-08-02 19:39:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 16:33:13 UTC,2025-01-25 00:34:03 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6743388889, 46.9669)"
Castilleja cryptantha,2024-08-02 13:21:00 -0700,,"Pierce County, WA, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/233502367,https://inaturalist-open-data.s3.amazonaws.com/photos/414980713/medium.jpeg,jhorthos,233502367,Obscure Indian Paintbrush,Plantae,160187,1,0,2024/08/02 1:21 PM,2024-08-02,2024-08-02 20:21:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 15:38:29 UTC,2025-01-25 00:36:37 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6802527778, 46.9611861111)"
Castilleja cryptantha,2024-08-02 14:10:00 -0700,,"Pierce County, WA, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/233501532,https://inaturalist-open-data.s3.amazonaws.com/photos/414978995/medium.jpeg,jhorthos,233501532,Obscure Indian Paintbrush,Plantae,160187,1,0,2024/08/02 2:10 PM,2024-08-02,2024-08-02 21:10:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 15:34:07 UTC,2025-01-25 00:36:51 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6677111111, 46.9695027778)"
Castilleja cryptantha,2024-08-02 12:01:00 -0700,"Scattered widely in Grand Park, never particularly common except in small patches.","Pierce County, WA, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/233500947,https://inaturalist-open-data.s3.amazonaws.com/photos/414977747/medium.jpeg,jhorthos,233500947,Obscure Indian Paintbrush,Plantae,160187,1,0,2024/08/02 12:01 PM,2024-08-02,2024-08-02 19:01:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 15:31:09 UTC,2025-01-25 00:37:01 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6690444444, 46.9692722222)"
Castilleja cryptantha,2023-08-24 10:09:00 -0700,,"Sunrise Lake area, Mount Rainier National Park, Pierce County, Washington, USA",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/193377732,https://inaturalist-open-data.s3.amazonaws.com/photos/339699641/medium.jpeg,peterzika,193377732,Obscure Indian Paintbrush,Plantae,160187,2,0,2023/08/24 10:09 AM,2023-08-24,2023-08-24 17:09:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1816805,Peter Zika,2023-12-08 12:33:52 UTC,2023-12-09 23:06:22 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.5927194444, 46.9208416667)"
Castilleja cryptantha,2023-08-11 13:20:00 -0700,"Found near Frozen Lake, Mt. Rainier.  Small- about 6-in tall. Bracts are purple to brown. Flowers yellow. Very hairy and glandular.","Pierce County, WA, USA",Burke,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/178321327,https://inaturalist-open-data.s3.amazonaws.com/photos/310278144/medium.jpg,carmel34,178321327,Obscure Indian Paintbrush,Plantae,160187,1,0,2023/08/11 1:20 PM,2023-08-11,2023-08-11 20:20:00 UTC,Pacific Time (US & Canada),15,15,,NA,false,,,6751024,Carmel Cameron,2023-08-14 05:25:56 UTC,2024-07-23 22:12:52 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6646748868, 46.9192426796)"
Castilleja cryptantha,2023-07-29 18:30:58 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/175882484,https://inaturalist-open-data.s3.amazonaws.com/photos/305713245/medium.jpg,sarahaceae,175882484,Castilleja cryptantha,Plantae,160187,1,0,2023-07-29 18:30:58-07:00,2023-07-29,2023-07-30 01:30:58 UTC,Pacific Time (US & Canada),23,23,,NA,false,,,2589288,,2023-07-31 04:46:14 UTC,2024-07-17 13:43:40 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.66497, 46.91927)"
Castilleja cryptantha,2023-07-20 09:05:19 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/174034337,https://inaturalist-open-data.s3.amazonaws.com/photos/302299588/medium.jpg,jareddodson,174034337,Obscure Indian Paintbrush,Plantae,160187,1,0,2023-07-20 09:05:19-07:00,2023-07-20,2023-07-20 16:05:19 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2023-07-21 01:44:09 UTC,2023-07-28 16:07:46 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.595405, 46.9281283333)"
Castilleja cryptantha,2023-07-20 09:06:21 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/174034080,https://inaturalist-open-data.s3.amazonaws.com/photos/302299003/medium.jpg,jareddodson,174034080,Obscure Indian Paintbrush,Plantae,160187,1,0,2023-07-20 09:06:21-07:00,2023-07-20,2023-07-20 16:06:21 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2023-07-21 01:41:50 UTC,2024-08-20 22:42:25 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.5953666667, 46.9280866667)"
Castilleja cryptantha,2022-08-20 11:47:50 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/131682411,https://inaturalist-open-data.s3.amazonaws.com/photos/224129594/medium.jpg,jareddodson,131682411,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-20 11:47:50-07:00,2022-08-20,2022-08-20 18:47:50 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,3448676,,2022-08-21 03:28:41 UTC,2023-02-08 07:45:23 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6414866667, 46.8281366667)"
Castilleja cryptantha,2022-08-20 11:14:17 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/131681962,https://inaturalist-open-data.s3.amazonaws.com/photos/224128921/medium.jpg,jareddodson,131681962,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-20 11:14:17-07:00,2022-08-20,2022-08-20 18:14:17 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-21 03:25:29 UTC,2023-02-08 07:45:29 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6417, 46.8280866667)"
Castilleja cryptantha,2022-08-20 11:13:28 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/131681844,https://inaturalist-open-data.s3.amazonaws.com/photos/224128741/medium.jpg,jareddodson,131681844,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-20 11:13:28-07:00,2022-08-20,2022-08-20 18:13:28 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-21 03:24:36 UTC,2023-02-08 07:45:33 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6417616667, 46.828105)"
Castilleja cryptantha,2022-08-09 08:17:15 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130195851,https://inaturalist-open-data.s3.amazonaws.com/photos/221377737/medium.jpg,jareddodson,130195851,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 08:17:15-07:00,2022-08-09,2022-08-09 15:17:15 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,3448676,,2022-08-10 02:48:11 UTC,2023-02-08 07:45:46 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6776966667, 46.9651533333)"
Castilleja cryptantha,2022-08-09 08:15:17 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130195756,https://inaturalist-open-data.s3.amazonaws.com/photos/221377486/medium.jpg,jareddodson,130195756,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 08:15:17-07:00,2022-08-09,2022-08-09 15:15:17 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,3448676,,2022-08-10 02:46:42 UTC,2023-02-08 07:45:50 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6774216667, 46.9653333333)"
Castilleja cryptantha,2022-08-09 08:09:43 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130195491,https://inaturalist-open-data.s3.amazonaws.com/photos/221376970/medium.jpg,jareddodson,130195491,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 08:09:43-07:00,2022-08-09,2022-08-09 15:09:43 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,3448676,,2022-08-10 02:43:08 UTC,2023-02-08 07:45:54 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6746, 46.9668533333)"
Castilleja cryptantha,2022-08-09 08:07:33 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130195342,https://inaturalist-open-data.s3.amazonaws.com/photos/221376571/medium.jpg,jareddodson,130195342,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 08:07:33-07:00,2022-08-09,2022-08-09 15:07:33 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-10 02:40:51 UTC,2023-02-08 07:46:03 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6732866667, 46.96732)"
Castilleja cryptantha,2022-08-09 08:04:48 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130195126,https://inaturalist-open-data.s3.amazonaws.com/photos/221376285/medium.jpg,jareddodson,130195126,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 08:04:48-07:00,2022-08-09,2022-08-09 15:04:48 UTC,Pacific Time (US & Canada),6,6,,NA,false,,,3448676,,2022-08-10 02:39:16 UTC,2023-02-08 07:46:07 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6728366667, 46.9675)"
Castilleja cryptantha,2022-08-09 08:01:38 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130195038,https://inaturalist-open-data.s3.amazonaws.com/photos/221376068/medium.jpg,jareddodson,130195038,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 08:01:38-07:00,2022-08-09,2022-08-09 15:01:38 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-10 02:38:00 UTC,2023-02-08 07:46:12 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6713166667, 46.9681033333)"
Castilleja cryptantha,2022-08-09 07:55:29 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130194897,https://inaturalist-open-data.s3.amazonaws.com/photos/221375666/medium.jpg,jareddodson,130194897,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 07:55:29-07:00,2022-08-09,2022-08-09 14:55:29 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-10 02:35:56 UTC,2023-02-08 07:46:17 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.66825, 46.9695366667)"
Castilleja cryptantha,2022-08-09 07:53:39 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Obscure Indian Paintbrush,https://www.inaturalist.org/observations/130194843,https://inaturalist-open-data.s3.amazonaws.com/photos/221375508/medium.jpg,jareddodson,130194843,Obscure Indian Paintbrush,Plantae,160187,1,0,2022-08-09 07:53:39-07:00,2022-08-09,2022-08-09 14:53:39 UTC,Pacific Time (US & Canada),18,18,,NA,false,,,3448676,,2022-08-10 02:35:00 UTC,2023-02-08 07:46:21 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6678, 46.969745)"
